0.0,0.0
-0.9996345839912527,-1.17937482099834
-0.8844402855260963,-0.8879127331075128
-0.33778688895983505,-0.3408570012219899
0.0,0.0
-0.9994247091457552,-1.094568217492546
-0.8626177269594552,-0.8674716140155774
-0.31898680920348566,-0.31963682660415826
0.0,0.0
-0.9994291698015793,-1.045519440784683
-0.8450620115764274,-0.8582023723304801
-0.31077581043959934,-0.3126777765386619
0.0,0.0
-0.9374336420203129,-0.8617225679801059
-0.7933146074686667,-0.7933755895309279
-0.19995454385489805,-0.2041039369753812
0.0,0.0
-0.6780586509672164,-0.4247500344206265
-0.5935352128507126,-0.5881492539612416
-0.02859583439090847,0.13568107217242797
0.0,0.0
-0.448001745952977,0.1029551072238254
-0.39725276627496575,-0.38610617513567047
-0.04497770639739869,0.371556009779521
0.0,0.0
-0.3304663399837789,0.6129459244410643
-0.3586788941193,-0.3431293818313592
-0.02372475042205153,0.8991551339772702
0.0,0.0
-0.3547875227313125,1.1902718902972038
-0.33645961488874065,-0.3007731338264605
-0.021776736212862052,1.2261188340971523
0.0,0.0
-0.356076552837585,1.7172445805103678
-0.23211508758013688,-0.2062982639141114
-0.0247032534314865,1.3363494343668785
0.0,0.0
-0.35480234893467016,1.992107020024916
-0.12195474113867487,1.2299292475941166
-0.021765368112307133,1.6855291547897073
